    INFO: 2025-11-07 06:15:12,616:               log.py:   20: Logging to C:\DataOps\dbt_airflow_project\mdpdf.log
   DEBUG: 2025-11-07 06:15:12,893:      pdf_renderer.py:  470: printSegment: Process Flow:
   DEBUG: 2025-11-07 06:15:12,893:      pdf_renderer.py:  470: printSegment: Source → Extract → Transform → Load → Warehouse
   DEBUG: 2025-11-07 06:15:12,894:      pdf_renderer.py:  470: printSegment: Characteristics:
   DEBUG: 2025-11-07 06:15:12,895:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,895:      pdf_renderer.py:  470: printSegment: Transformation happens before loading
   DEBUG: 2025-11-07 06:15:12,896:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,897:      pdf_renderer.py:  470: printSegment: Requires separate ETL server
   DEBUG: 2025-11-07 06:15:12,897:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,898:      pdf_renderer.py:  470: printSegment: Pre-defined transformations
   DEBUG: 2025-11-07 06:15:12,898:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,899:      pdf_renderer.py:  470: printSegment: Limited raw data access
   DEBUG: 2025-11-07 06:15:12,900:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,900:      pdf_renderer.py:  470: printSegment: Slower to adapt to changes
   DEBUG: 2025-11-07 06:15:12,901:      pdf_renderer.py:  470: printSegment: Tools:
   DEBUG: 2025-11-07 06:15:12,901:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,902:      pdf_renderer.py:  470: printSegment: Informatica PowerCenter
   DEBUG: 2025-11-07 06:15:12,903:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,903:      pdf_renderer.py:  470: printSegment: IBM DataStage
   DEBUG: 2025-11-07 06:15:12,904:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,905:      pdf_renderer.py:  470: printSegment: Microsoft SSIS
   DEBUG: 2025-11-07 06:15:12,905:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,906:      pdf_renderer.py:  470: printSegment: Talend
   DEBUG: 2025-11-07 06:15:12,906:      pdf_renderer.py:  470: printSegment: When to Use:
   DEBUG: 2025-11-07 06:15:12,907:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,908:      pdf_renderer.py:  470: printSegment: Legacy systems
   DEBUG: 2025-11-07 06:15:12,908:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,909:      pdf_renderer.py:  470: printSegment: Limited warehouse capacity
   DEBUG: 2025-11-07 06:15:12,909:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,910:      pdf_renderer.py:  470: printSegment: Strict data governance
   DEBUG: 2025-11-07 06:15:12,911:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,911:      pdf_renderer.py:  470: printSegment: Complex transformations needed upfront
   DEBUG: 2025-11-07 06:15:12,912:      pdf_renderer.py:  470: printSegment: Modern ELT (Extract, Load, Transform)
   DEBUG: 2025-11-07 06:15:12,913:      pdf_renderer.py:  470: printSegment: Process Flow:
   DEBUG: 2025-11-07 06:15:12,914:      pdf_renderer.py:  470: printSegment: Source → Extract → Load → Transform → Analytics
   DEBUG: 2025-11-07 06:15:12,915:      pdf_renderer.py:  470: printSegment: Characteristics:
   DEBUG: 2025-11-07 06:15:12,915:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,916:      pdf_renderer.py:  470: printSegment: Load raw data first
   DEBUG: 2025-11-07 06:15:12,917:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,917:      pdf_renderer.py:  470: printSegment: Transform using warehouse compute
   DEBUG: 2025-11-07 06:15:12,918:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,918:      pdf_renderer.py:  470: printSegment: Leverage SQL for transformations
   DEBUG: 2025-11-07 06:15:12,919:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,919:      pdf_renderer.py:  470: printSegment: Access to raw data
   DEBUG: 2025-11-07 06:15:12,920:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,920:      pdf_renderer.py:  470: printSegment: Flexible and iterative
   DEBUG: 2025-11-07 06:15:12,921:      pdf_renderer.py:  470: printSegment: Tools:
   DEBUG: 2025-11-07 06:15:12,921:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,922:      pdf_renderer.py:  470: printSegment: DBT (Data Build Tool)
   DEBUG: 2025-11-07 06:15:12,922:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,923:      pdf_renderer.py:  470: printSegment: Dataform
   DEBUG: 2025-11-07 06:15:12,923:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,924:      pdf_renderer.py:  470: printSegment: SQL-based transformations
   DEBUG: 2025-11-07 06:15:12,924:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,925:      pdf_renderer.py:  470: printSegment: Cloud data warehouses
   DEBUG: 2025-11-07 06:15:12,926:      pdf_renderer.py:  470: printSegment: Advantages:
   DEBUG: 2025-11-07 06:15:12,926:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,927:      pdf_renderer.py:  470: printSegment: Faster time to value
   DEBUG: 2025-11-07 06:15:12,927:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,928:      pdf_renderer.py:  470: printSegment: Lower infrastructure costs
   DEBUG: 2025-11-07 06:15:12,928:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,929:      pdf_renderer.py:  470: printSegment: Scalable transformations
   DEBUG: 2025-11-07 06:15:12,929:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,930:      pdf_renderer.py:  470: printSegment: Version control friendly
   DEBUG: 2025-11-07 06:15:12,930:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,931:      pdf_renderer.py:  470: printSegment: Self-service analytics
   DEBUG: 2025-11-07 06:15:12,932:      pdf_renderer.py:  470: printSegment: Why ELT Works Now:
   DEBUG: 2025-11-07 06:15:12,932:      pdf_renderer.py:  470: printSegment:  1 
   DEBUG: 2025-11-07 06:15:12,934:      pdf_renderer.py:  470: printSegment: Cloud warehouses are powerful and cheap
   DEBUG: 2025-11-07 06:15:12,934:      pdf_renderer.py:  470: printSegment:  2 
   DEBUG: 2025-11-07 06:15:12,935:      pdf_renderer.py:  470: printSegment: Separation of storage and compute
   DEBUG: 2025-11-07 06:15:12,936:      pdf_renderer.py:  470: printSegment:  3 
   DEBUG: 2025-11-07 06:15:12,937:      pdf_renderer.py:  470: printSegment: SQL is universal and well-understood
   DEBUG: 2025-11-07 06:15:12,938:      pdf_renderer.py:  470: printSegment:  4 
   DEBUG: 2025-11-07 06:15:12,939:      pdf_renderer.py:  470: printSegment: Git-based workflows
   DEBUG: 2025-11-07 06:15:12,940:      pdf_renderer.py:  470: printSegment:  5 
   DEBUG: 2025-11-07 06:15:12,941:      pdf_renderer.py:  470: printSegment: Faster iteration cycles
   DEBUG: 2025-11-07 06:15:12,942:      pdf_renderer.py:  470: printSegment: ETL vs ELT Comparison
   DEBUG: 2025-11-07 06:15:12,943:      pdf_renderer.py:  470: printSegment: | Aspect | ETL | ELT |
   DEBUG: 2025-11-07 06:15:12,944:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,945:      pdf_renderer.py:  470: printSegment: |--------|-----|-----|
   DEBUG: 2025-11-07 06:15:12,946:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,947:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2025-11-07 06:15:12,947:      pdf_renderer.py:  470: printSegment: Transformation Location
   DEBUG: 2025-11-07 06:15:12,948:      pdf_renderer.py:  470: printSegment:  | External server | Data warehouse |
   DEBUG: 2025-11-07 06:15:12,949:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,949:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2025-11-07 06:15:12,950:      pdf_renderer.py:  470: printSegment: Data
   DEBUG: 2025-11-07 06:15:12,951:      pdf_renderer.py:  470: printSegment: Loading
   DEBUG: 2025-11-07 06:15:12,951:      pdf_renderer.py:  470: printSegment:  | Transformed data only | Raw + transformed |
   DEBUG: 2025-11-07 06:15:12,952:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,953:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2025-11-07 06:15:12,953:      pdf_renderer.py:  470: printSegment: Flexibility
   DEBUG: 2025-11-07 06:15:12,954:      pdf_renderer.py:  470: printSegment:  | Pre-defined | Iterative |
   DEBUG: 2025-11-07 06:15:12,955:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,955:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2025-11-07 06:15:12,956:      pdf_renderer.py:  470: printSegment: Time to Insights
   DEBUG: 2025-11-07 06:15:12,957:      pdf_renderer.py:  470: printSegment:  |
   DEBUG: 2025-11-07 06:15:12,958:      pdf_renderer.py:  470: printSegment: Slower | Faster |
   DEBUG: 2025-11-07 06:15:12,958:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,959:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2025-11-07 06:15:12,960:      pdf_renderer.py:  470: printSegment: Infrastructure
   DEBUG: 2025-11-07 06:15:12,960:      pdf_renderer.py:  470: printSegment:  | Separate ETL tools | Warehouse compute |
   DEBUG: 2025-11-07 06:15:12,961:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,962:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2025-11-07 06:15:12,962:      pdf_renderer.py:  470: printSegment: Skill Required
   DEBUG: 2025-11-07 06:15:12,963:      pdf_renderer.py:  470: printSegment:  | ETL tool expertise |
   DEBUG: 2025-11-07 06:15:12,964:      pdf_renderer.py:  470: printSegment: SQL knowledge |
   DEBUG: 2025-11-07 06:15:12,965:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,966:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2025-11-07 06:15:12,966:      pdf_renderer.py:  470: printSegment: Version Control
   DEBUG: 2025-11-07 06:15:12,967:      pdf_renderer.py:  470: printSegment:  | Difficult | Git-friendly |
   DEBUG: 2025-11-07 06:15:12,968:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,968:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2025-11-07 06:15:12,969:      pdf_renderer.py:  470: printSegment: Cost Model
   DEBUG: 2025-11-07 06:15:12,970:      pdf_renderer.py:  470: printSegment:  | Fixed infrastructure | Pay-per-use |
   DEBUG: 2025-11-07 06:15:12,970:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,971:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2025-11-07 06:15:12,972:      pdf_renderer.py:  470: printSegment: Scalability
   DEBUG: 2025-11-07 06:15:12,973:      pdf_renderer.py:  470: printSegment:  | Limited by ETL server | Elastic warehouse |
   DEBUG: 2025-11-07 06:15:12,973:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,974:      pdf_renderer.py:  470: printSegment: | 
   DEBUG: 2025-11-07 06:15:12,974:      pdf_renderer.py:  470: printSegment: Data Lineage
   DEBUG: 2025-11-07 06:15:12,975:      pdf_renderer.py:  470: printSegment:  | Tool-dependent | Code-based |
   DEBUG: 2025-11-07 06:15:12,976:      pdf_renderer.py:  470: printSegment: Hybrid Approach:
   DEBUG: 2025-11-07 06:15:12,977:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,977:      pdf_renderer.py:  470: printSegment: Many organizations use both:
   DEBUG: 2025-11-07 06:15:12,978:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,979:      pdf_renderer.py:  470: printSegment: ELT for analytics workloads
   DEBUG: 2025-11-07 06:15:12,979:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,980:      pdf_renderer.py:  470: printSegment: ETL for operational systems
   DEBUG: 2025-11-07 06:15:12,981:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,982:      pdf_renderer.py:  470: printSegment: Choose based on use case
   DEBUG: 2025-11-07 06:15:12,983:      pdf_renderer.py:  470: printSegment: Module 4: DBT (Data Build Tool) Deep Dive
   DEBUG: 2025-11-07 06:15:12,984:      pdf_renderer.py:  470: printSegment: What is DBT?
   DEBUG: 2025-11-07 06:15:12,985:      pdf_renderer.py:  470: printSegment: Definition:
   DEBUG: 2025-11-07 06:15:12,985:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,988:      pdf_renderer.py:  470: printSegment: DBT is a transformation tool that enables data analysts and engineers to transform data in their
   DEBUG: 2025-11-07 06:15:12,989:      pdf_renderer.py:  470: printSegment: warehouse using SQL SELECT statements.
   DEBUG: 2025-11-07 06:15:12,990:      pdf_renderer.py:  470: printSegment: Core Philosophy:
   DEBUG: 2025-11-07 06:15:12,990:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,991:      pdf_renderer.py:  470: printSegment: Transformations as code
   DEBUG: 2025-11-07 06:15:12,991:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,992:      pdf_renderer.py:  470: printSegment: Version control for data logic
   DEBUG: 2025-11-07 06:15:12,992:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,993:      pdf_renderer.py:  470: printSegment: Testing built-in
   DEBUG: 2025-11-07 06:15:12,993:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,994:      pdf_renderer.py:  470: printSegment: Documentation generated
   DEBUG: 2025-11-07 06:15:12,994:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:12,995:      pdf_renderer.py:  470: printSegment: Modular and reusable
   DEBUG: 2025-11-07 06:15:12,995:      pdf_renderer.py:  470: printSegment: What DBT Does:
   DEBUG: 2025-11-07 06:15:12,996:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:12,996:      pdf_renderer.py:  470: printSegment: ✅ Transforms data using SQL
   DEBUG: 2025-11-07 06:15:13,007:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:13,007:      pdf_renderer.py:  470: printSegment: ✅ Manages dependencies
   DEBUG: 2025-11-07 06:15:13,008:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:13,008:      pdf_renderer.py:  470: printSegment: ✅ Tests data quality
   DEBUG: 2025-11-07 06:15:13,009:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:13,009:      pdf_renderer.py:  470: printSegment: ✅ Generates documentation
   DEBUG: 2025-11-07 06:15:13,010:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:13,010:      pdf_renderer.py:  470: printSegment: ✅
   DEBUG: 2025-11-07 06:15:13,011:      pdf_renderer.py:  470: printSegment: Enables collaboration
   DEBUG: 2025-11-07 06:15:13,012:      pdf_renderer.py:  470: printSegment: What DBT Doesn
   DEBUG: 2025-11-07 06:15:13,012:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2025-11-07 06:15:13,013:      pdf_renderer.py:  470: printSegment: t Do:
   DEBUG: 2025-11-07 06:15:13,013:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:13,014:      pdf_renderer.py:  470: printSegment: ❌ Extract data from sources
   DEBUG: 2025-11-07 06:15:13,024:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:13,025:      pdf_renderer.py:  470: printSegment: ❌ Load data into warehouse
   DEBUG: 2025-11-07 06:15:13,025:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:13,026:      pdf_renderer.py:  470: printSegment: ❌ Orchestrate workflows (needs Airflow)
   DEBUG: 2025-11-07 06:15:13,026:      pdf_renderer.py:  470: printSegment:  
   DEBUG: 2025-11-07 06:15:13,027:      pdf_renderer.py:  470: printSegment: ❌
   DEBUG: 2025-11-07 06:15:13,027:      pdf_renderer.py:  470: printSegment: Visualize data
   DEBUG: 2025-11-07 06:15:13,028:      pdf_renderer.py:  470: printSegment: DBT Architecture
   DEBUG: 2025-11-07 06:15:13,029:      pdf_renderer.py:  470: printSegment: Compilation Process:
   DEBUG: 2025-11-07 06:15:13,030:      pdf_renderer.py:  470: printSegment: SQL Templates → Jinja Rendering → Compiled SQL → Execution → Database
   DEBUG: 2025-11-07 06:15:13,030:      pdf_renderer.py:  470: printSegment: Key Components:
   DEBUG: 2025-11-07 06:15:13,031:      pdf_renderer.py:  470: printSegment:  1 
   DEBUG: 2025-11-07 06:15:13,032:      pdf_renderer.py:  470: printSegment: Models:
   DEBUG: 2025-11-07 06:15:13,032:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,033:      pdf_renderer.py:  470: printSegment: SQL SELECT statements
   DEBUG: 2025-11-07 06:15:13,033:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,034:      pdf_renderer.py:  470: printSegment: Materialized as tables or views
   DEBUG: 2025-11-07 06:15:13,034:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,035:      pdf_renderer.py:  470: printSegment: Reference other models
   DEBUG: 2025-11-07 06:15:13,036:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,036:      pdf_renderer.py:  470: printSegment: Organized in folders
   DEBUG: 2025-11-07 06:15:13,037:      pdf_renderer.py:  470: printSegment:  2 
   DEBUG: 2025-11-07 06:15:13,037:      pdf_renderer.py:  470: printSegment: Sources:
   DEBUG: 2025-11-07 06:15:13,038:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,038:      pdf_renderer.py:  470: printSegment: Raw data tables
   DEBUG: 2025-11-07 06:15:13,039:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,040:      pdf_renderer.py:  470: printSegment: Defined in YAML
   DEBUG: 2025-11-07 06:15:13,040:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,041:      pdf_renderer.py:  470: printSegment: Freshness checks
   DEBUG: 2025-11-07 06:15:13,041:      pdf_renderer.py:  470: printSegment: l
